No,ID,Bus_Stop_Name_MM,Bus_Stop_Name_EN,Township_MM,Township_EN,Road_MM,Road_EN,Latitude,Longitude,Google_Maps_URL,Source
2347,3347,စာတိုက်,Sar Tike ( Post Office ),မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.923604,96.133431,"https://www.google.com/maps?q=16.923604,96.133431",OpenStreetMap (OSM) Yangon
2348,3348,ဂိတ်ဟောင်း မှတ်တိုင်,Gate Haung ( Old Gate ) Bus Stop,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.044247,96.126281,"https://www.google.com/maps?q=17.044247,96.126281",OpenStreetMap (OSM) Yangon
2349,3349,ကြာကန် မှတ်တိုင်,Kyar Kan ( Lily Pond ) Bus Stop,တောင်ဒဂုံ,South Dagon,စည်ပင်လမ်း,Si Pin Road,16.843824,96.231334,"https://www.google.com/maps?q=16.843824,96.231334",OpenStreetMap (OSM) Yangon
2350,3350,သစ္စာ မှတ်တိုင်,Thitsar Bus Stop,တောင်ဒဂုံ,South Dagon,လှော်ကားလမ်း,Hlawga Road,16.845723,96.232803,"https://www.google.com/maps?q=16.845723,96.232803",OpenStreetMap (OSM) Yangon
2351,3351,ရန်အောင်,Yan Aung,ဒေါပုံ,Dawbon,ယမုံနာလမ်း,Yamonar Road,16.785647,96.189928,"https://www.google.com/maps?q=16.785647,96.189928",OpenStreetMap (OSM) Yangon
2352,3352,ဝက်စု မှတ်တိုင်,Wak Su Bus Stop,သာကေတ,Thaketa,မြင်တော်သာလမ်း,Myintawthar Road,16.789533,96.191965,"https://www.google.com/maps?q=16.789533,96.191965",OpenStreetMap (OSM) Yangon
2353,3353,သဒ္ဓါရုံ မှတ်တိုင်,Thaddar Yone Bus Stop,သာကေတ,Thaketa,ဧရာဝဏ်လမ်းမကြီး,Ayar Wun Main Road,16.793673,96.193912,"https://www.google.com/maps?q=16.793673,96.193912",OpenStreetMap (OSM) Yangon
2354,3354,လမ်းသစ် မှတ်တိုင်,Lann Thit ( New Street ) Bus Stop,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.037434,96.131438,"https://www.google.com/maps?q=17.037434,96.131438",OpenStreetMap (OSM) Yangon
2355,3355,ဘုန်းကြီးကျောင်း ကွေ့ မှတ်တိုင်,Phone Gyi Kyaung Gwayt Bus Stop,တောင်ဒဂုံ,South Dagon,လှော်ကားလမ်း,Hlawga Road,16.854245,96.240274,"https://www.google.com/maps?q=16.854245,96.240274",OpenStreetMap (OSM) Yangon
2356,3356,(၅၄) သမမှတ်တိုင်,54 Tha Ma,တောင်ဒဂုံ,South Dagon,စည်ပင်လမ်း,Si Pin Road,16.859741,96.245186,"https://www.google.com/maps?q=16.859741,96.245186",OpenStreetMap (OSM) Yangon
2357,3357,ကျောင်းရှေ့ မှတ်တိုင်,Kyaung Shayt ( School Front ) Bus Stop,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.031077,96.131886,"https://www.google.com/maps?q=17.031077,96.131886",OpenStreetMap (OSM) Yangon
2358,3358,(၅၆) မှတ်တိုင်,56,တောင်ဒဂုံ,South Dagon,စည်ပင်လမ်း,Si Pin Road,16.861103,96.246369,"https://www.google.com/maps?q=16.861103,96.246369",OpenStreetMap (OSM) Yangon
2359,3359,ကွမ်းယာဆိုင်မှတ်တိုင်,Betel Shop,တောင်ဒဂုံ,South Dagon,စည်ပင်လမ်း,Si Pin Road,16.86338,96.248412,"https://www.google.com/maps?q=16.86338,96.248412",OpenStreetMap (OSM) Yangon
2360,3360,၁ရပ်ကွက်,1 Ward,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.026421,96.136305,"https://www.google.com/maps?q=17.026421,96.136305",OpenStreetMap (OSM) Yangon
2361,3361,( ၁ ) ဈေး ကွေ့,1st Zay Kway,သာကေတ,Thaketa,ဧရာဝဏ်လမ်းမကြီး,Ayar Wun Main Road,16.796186,96.19521,"https://www.google.com/maps?q=16.796186,96.19521",OpenStreetMap (OSM) Yangon
2362,3362,ကားကြီးဂိတ်မှတ်တိုင်,Kargyi Gate,တောင်ဒဂုံ,South Dagon,စည်ပင်လမ်း,Si Pin Road,16.867156,96.251754,"https://www.google.com/maps?q=16.867156,96.251754",OpenStreetMap (OSM) Yangon
2363,3363,၄ ရပ်ကွက်,Ward 4,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.024299,96.138606,"https://www.google.com/maps?q=17.024299,96.138606",OpenStreetMap (OSM) Yangon
2364,3364,နိုင်ငံရေး မှတ်တိုင်,Naing Gan Yayy Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.938676,96.1295,"https://www.google.com/maps?q=16.938676,96.1295",OpenStreetMap (OSM) Yangon
2365,3365,(၇၀/၇၁) ဈေး,(70/71) Zay,တောင်ဒဂုံ,South Dagon,စည်ပင်လမ်း,Si Pin Road,16.870655,96.254732,"https://www.google.com/maps?q=16.870655,96.254732",OpenStreetMap (OSM) Yangon
2366,3366,ဝါးဆိုင်,Bamboo shop,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.019919,96.142895,"https://www.google.com/maps?q=17.019919,96.142895",OpenStreetMap (OSM) Yangon
2367,3367,ဝိုင်ယာလက် မှတ်တိုင်,Wire Lett ( Violet ) Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.960726,96.127098,"https://www.google.com/maps?q=16.960726,96.127098",OpenStreetMap (OSM) Yangon
2368,3368,ဝိုင်ယာလက် မှတ်တိုင်,Wire Lett ( Violet ) Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.961801,96.126763,"https://www.google.com/maps?q=16.961801,96.126763",OpenStreetMap (OSM) Yangon
2369,3369,ဝါးဆိုင် ကွေ့ မှတ်တိုင်,Warr Saing Gwayt Bus Stop,တောင်ဒဂုံ,South Dagon,ရတနာပုံလမ်း,Yadanarpon Road,16.874508,96.250081,"https://www.google.com/maps?q=16.874508,96.250081",OpenStreetMap (OSM) Yangon
2370,3370,ကျိုက္ကလဲ့ / ဆပ်ပလိုင်း မှတ်တိုင်,Kyike Ka Lei / Supply Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.944827,96.128114,"https://www.google.com/maps?q=16.944827,96.128114",OpenStreetMap (OSM) Yangon
2371,3371,ဆိုက်သစ်,Site Thit,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.015096,96.145346,"https://www.google.com/maps?q=17.015096,96.145346",OpenStreetMap (OSM) Yangon
2372,3372,အကြော်တဲ မှတ်တိုင်,A Kyaw Tal Bus Stop,တောင်ဒဂုံ,South Dagon,ရတနာပုံလမ်း,Yadanarpon Road,16.877368,96.247227,"https://www.google.com/maps?q=16.877368,96.247227",OpenStreetMap (OSM) Yangon
2373,3373,ရေစက်,Yay Sat,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.006345,96.144761,"https://www.google.com/maps?q=17.006345,96.144761",OpenStreetMap (OSM) Yangon
2374,3374,ကျိုက္ကလို့ မှတ်တိုင်,Kyike Ka Lolt Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.952032,96.127045,"https://www.google.com/maps?q=16.952032,96.127045",OpenStreetMap (OSM) Yangon
2375,3375,တပ်ရင်း (၉),Tat Yin 9,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.003518,96.144447,"https://www.google.com/maps?q=17.003518,96.144447",OpenStreetMap (OSM) Yangon
2376,3376,တပ်ရင်း (၉),Tat Yin 9,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.002533,96.144304,"https://www.google.com/maps?q=17.002533,96.144304",OpenStreetMap (OSM) Yangon
2377,3377,ရေကြည်ဆိုင် မှတ်တိုင်,Yay Kyi Saing Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.965838,96.127314,"https://www.google.com/maps?q=16.965838,96.127314",OpenStreetMap (OSM) Yangon
2378,3378,ကုန်းတလပေါင်,Kone Tala Paung,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,17.000724,96.144604,"https://www.google.com/maps?q=17.000724,96.144604",OpenStreetMap (OSM) Yangon
2379,3379,လန်ဒန်စက်ရုံ,Londan Factory,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,16.996975,96.144548,"https://www.google.com/maps?q=16.996975,96.144548",OpenStreetMap (OSM) Yangon
2380,3380,အနော်မာ,Anaw Mar,သာကေတ,Thaketa,ဧရာဝဏ်လမ်းမကြီး,Ayar Wun Main Road,16.795249,96.198166,"https://www.google.com/maps?q=16.795249,96.198166",OpenStreetMap (OSM) Yangon
2381,3381,တပ်ဖွဲ့ မှတ်တိုင်,Tat Phwat Bus Stop,သာကေတ,Thaketa,ဧရာဝဏ်လမ်းမကြီး,Ayar Wun Main Road,16.799606,96.196767,"https://www.google.com/maps?q=16.799606,96.196767",OpenStreetMap (OSM) Yangon
2382,3382,မြေနီ လမ်း မှတ်တိုင်,Myay Ni Lann ( Myay Ni Street ) Bus Stop,သာကေတ,Thaketa,ဧရာဝဏ်လမ်းမကြီး,Ayar Wun Main Road,16.802483,96.196566,"https://www.google.com/maps?q=16.802483,96.196566",OpenStreetMap (OSM) Yangon
2383,3383,ကျောက်တိုင်,Kyauk Taing,သာကေတ,Thaketa,ဧရာဝဏ်လမ်းမကြီး,Ayar Wun Main Road,16.804595,96.195053,"https://www.google.com/maps?q=16.804595,96.195053",OpenStreetMap (OSM) Yangon
2384,3384,ဆိုင်းဘုတ်,Sign Board,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,16.994633,96.143934,"https://www.google.com/maps?q=16.994633,96.143934",OpenStreetMap (OSM) Yangon
2385,3385,( ၁ ) နံပါတ် မှတ်တိုင်,Titt Nam Bat ( No. 1 ) Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.974902,96.124055,"https://www.google.com/maps?q=16.974902,96.124055",OpenStreetMap (OSM) Yangon
2386,3386,ဆင်မင်း မှတ်တိုင်,Sin Minn Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.970059,96.12659,"https://www.google.com/maps?q=16.970059,96.12659",OpenStreetMap (OSM) Yangon
2387,3387,နီလာ,Nilar,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,16.992778,96.143976,"https://www.google.com/maps?q=16.992778,96.143976",OpenStreetMap (OSM) Yangon
2388,3388,ဘိုခြံ မှတ်တိုင်,Bo Chan Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.980228,96.126471,"https://www.google.com/maps?q=16.980228,96.126471",OpenStreetMap (OSM) Yangon
2389,3389,ဘိုခြံ မှတ်တိုင်,Shan su Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.987965,96.12719,"https://www.google.com/maps?q=16.987965,96.12719",OpenStreetMap (OSM) Yangon
2390,3390,မှိုရုံ,Mho Yone,ထောက်ကြန့်,Htaukkyant,အမှတ်(၂)လမ်းမ,No. 2 Main Road,16.989013,96.144592,"https://www.google.com/maps?q=16.989013,96.144592",OpenStreetMap (OSM) Yangon
2391,3391,သုံးသုံးလုံး,Thone Thone Lone,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၃)လမ်းမ,No. 3 Main Road,16.98389,96.146415,"https://www.google.com/maps?q=16.98389,96.146415",OpenStreetMap (OSM) Yangon
2392,3392,ဘုရားလေး မှတ်တိုင်,Phayarr Layy ( Small Pagoda ) Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.997035,96.13046,"https://www.google.com/maps?q=16.997035,96.13046",OpenStreetMap (OSM) Yangon
2393,3393,ခြံပေါက် မှတ်တိုင်,Chan Pauk Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,17.007902,96.127486,"https://www.google.com/maps?q=17.007902,96.127486",OpenStreetMap (OSM) Yangon
2394,3394,ရေစင် မှတ်တိုင်,Yay Sin Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,17.010233,96.127569,"https://www.google.com/maps?q=17.010233,96.127569",OpenStreetMap (OSM) Yangon
2395,3395,(၁၂) လမ်း,12th St,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၃)လမ်းမ,No. 3 Main Road,16.964981,96.147934,"https://www.google.com/maps?q=16.964981,96.147934",OpenStreetMap (OSM) Yangon
2396,3396,မွေးမြူရေး မှတ်တိုင်,Mway Myuu Yayy Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,17.013829,96.127361,"https://www.google.com/maps?q=17.013829,96.127361",OpenStreetMap (OSM) Yangon
2397,3397,ဆေးဂဲလ် မှတ်တိုင်,Sayy Gal ( Sales Girl ) Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,17.016458,96.128574,"https://www.google.com/maps?q=17.016458,96.128574",OpenStreetMap (OSM) Yangon
2398,3398,သင်္ဃန်းကျွန်း,Thingangyun,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၃)လမ်းမ,No. 3 Main Road,16.962536,96.148034,"https://www.google.com/maps?q=16.962536,96.148034",OpenStreetMap (OSM) Yangon
2399,3399,ဒေဝူး မှတ်တိုင်,Daewoo Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,17.01862,96.131872,"https://www.google.com/maps?q=17.01862,96.131872",OpenStreetMap (OSM) Yangon
2400,3400,ညောင်ပင်,Nyaung pin,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၃)လမ်းမ,No. 3 Main Road,16.95707,96.148896,"https://www.google.com/maps?q=16.95707,96.148896",OpenStreetMap (OSM) Yangon
2401,3401,အိုးအိမ်,Oe Eain,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၃)လမ်းမ,No. 3 Main Road,16.9534,96.149765,"https://www.google.com/maps?q=16.9534,96.149765",OpenStreetMap (OSM) Yangon
2402,3402,စီပီလိုက် မှတ်တိုင်,CP Live ( C.P Livestock ) Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,17.02061,96.133616,"https://www.google.com/maps?q=17.02061,96.133616",OpenStreetMap (OSM) Yangon
2403,3403,နွယ်ခွေ မှတ်တိုင်,Nwal Khway Bus Stop,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,17.022258,96.134618,"https://www.google.com/maps?q=17.022258,96.134618",OpenStreetMap (OSM) Yangon
2404,3404,တရားရုံး,Tayar Yone,မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၃)လမ်းမ,No. 3 Main Road,16.948088,96.150559,"https://www.google.com/maps?q=16.948088,96.150559",OpenStreetMap (OSM) Yangon
2405,3405,အလယ်ပေါက်,Alwal Pauk,မြောက်ဥက္ကလာပ,North Okkalapa,သုဓမ္မာလမ်း,Thudhamar Road,16.940883,96.151889,"https://www.google.com/maps?q=16.940883,96.151889",OpenStreetMap (OSM) Yangon
2406,3406,သိန်းသန်းကုဋေ,Thein Than Ka Hthay Car Gate,မြောက်ဥက္ကလာပ,North Okkalapa,မြင်းခြံလမ်း,မြင်းခြံလမ်း,16.932007,96.159992,"https://www.google.com/maps?q=16.932007,96.159992",OpenStreetMap (OSM) Yangon
2407,3407,တောင်ပြာတန်း,Taung Pyar Tan Car Gate,မြောက်ဥက္ကလာပ,North Okkalapa,မြင်းခြံလမ်း,မြင်းခြံလမ်း,16.932032,96.16058,"https://www.google.com/maps?q=16.932032,96.16058",OpenStreetMap (OSM) Yangon
2408,3408,ထူပါရုံ,Htuu Par Yone,သာကေတ,Thaketa,မြင်တော်သာလမ်း,Myintawthar Road,16.793762,96.201366,"https://www.google.com/maps?q=16.793762,96.201366",OpenStreetMap (OSM) Yangon
2409,3409,( ၅ ) ကွေ့,Ngarr Gwayt,သာကေတ,Thaketa,မြင်တော်သာလမ်း,Myintawthar Road,16.79168,96.206527,"https://www.google.com/maps?q=16.79168,96.206527",OpenStreetMap (OSM) Yangon
2410,3410,( ၅ ) ကွေ့,Ngarr Gwayt,သာကေတ,Thaketa,မြင်တော်သာလမ်း,Myintawthar Road,16.791738,96.205572,"https://www.google.com/maps?q=16.791738,96.205572",OpenStreetMap (OSM) Yangon
2411,3411,ဝေဇယန္တာ,Wai Za Yan Tar,သာကေတ,Thaketa,မြင်တော်သာလမ်း,Myintawthar Road,16.791677,96.207634,"https://www.google.com/maps?q=16.791677,96.207634",OpenStreetMap (OSM) Yangon
2412,3412,သိမ်ဖြူစာတိုက်,Thein Phyu Sar Tike,ကျောက်တံတား,Kyauktada,ဗိုလ်ချုပ်အောင်ဆန်းလမ်း,Bogyoke Aung San Road,16.787446,96.167602,"https://www.google.com/maps?q=16.787446,96.167602",OpenStreetMap (OSM) Yangon
2413,3413,အမှတ် (၃) လမ်းဆုံ,No 3 Lann Sone,မြောက်ဥက္ကလာပ,North Okkalapa,သုဓမ္မာလမ်း,Thudhamar Road,16.936735,96.152954,"https://www.google.com/maps?q=16.936735,96.152954",OpenStreetMap (OSM) Yangon
2414,3414,ထော်လီကွေ့,Htawligwae,အလုံ,Ahlone,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,Kyee Myin Daing Kannar Road,16.781361,96.130249,"https://www.google.com/maps?q=16.781361,96.130249",OpenStreetMap (OSM) Yangon
2415,3415,သစ်တော လမ်း မှတ်တိုင်,Thit Taw Lann ( Thit Taw Street ) Bus Stop,အလုံ,Ahlone,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,Kyee Myin Daing Kannar Road,16.782286,96.127898,"https://www.google.com/maps?q=16.782286,96.127898",OpenStreetMap (OSM) Yangon
